pathogenid,direct,direct_sexual,direct_vertical,indirect,fecal_oral,ingestion,inhalation,environment,vector,name
27220142,1,0,0,0,0,0,1,0,0,tailam jeilongvirus
3436134,1,0,0,1,0,0,1,0,0,canine morbillivirus
3454019,1,0,0,0,0,0,1,0,0,cetacean morbillivirus
26745893,1,0,0,0,0,0,1,0,0,feline morbillivirus
26745977,1,0,0,0,0,0,1,0,0,hawaiian cetacean morbillivirus
3436138,1,0,0,1,0,0,1,0,0,measles morbillivirus
3436150,1,0,0,0,0,0,1,0,0,phocine morbillivirus
3436152,1,0,0,0,0,0,1,1,0,rinderpest morbillivirus
3446965,1,0,0,0,0,0,1,0,0,small ruminant morbillivirus
3708175,1,0,0,0,0,0,1,0,0,mossman narmovirus
4009759,1,0,0,0,0,0,1,0,0,nariva narmovirus
3550952,1,0,0,0,0,0,1,0,0,tupaia narmovirus
26205218,1,1,0,1,0,0,1,0,0,bat paramyxovirus
3624076,1,0,0,0,0,0,1,0,0,canine parainfluenza virus
27726935,1,0,0,0,0,0,1,0,0,eidolon helvum paramyxovirus
27655255,1,0,0,0,0,0,1,0,0,geelong paramyxovirus
27508497,1,0,0,0,0,0,1,0,0,miniopterus griveaudi paramyxovirus
27755949,1,0,0,0,0,0,1,0,0,miniopterus schreibersii paramyxovirus
27317882,1,0,0,0,0,0,1,0,0,pteropus alecto paramyxovirus
27317890,1,0,0,0,0,0,1,0,0,pteropus conspicillatus paramyxovirus
27317884,1,0,0,0,0,0,1,0,0,pteropus poliocephalus paramyxovirus
27597694,1,0,0,0,0,0,1,0,0,pteropus scapulatus paramyxovirus
27755953,1,0,0,0,0,0,1,0,0,rhinolophus ferrumequinum paramyxovirus
27578400,1,0,0,0,0,0,1,1,0,rodent paramyxovirus
27861900,1,0,0,0,0,0,1,0,0,soricidae paramyxovirus
27861898,1,0,0,0,0,0,1,1,0,tenrec paramyxovirus
27246132,1,0,0,0,0,0,1,0,0,triaenops menamena paramyxovirus
27655257,1,0,0,0,0,0,1,0,0,yarra bend paramyxovirus
27250094,1,0,0,0,0,0,1,0,0,achimota pararubulavirus 1
27250096,1,0,0,0,0,0,1,0,0,achimota pararubulavirus 2
3626534,1,0,0,0,0,0,1,0,0,menangle pararubulavirus
27294026,1,0,0,0,0,0,1,0,0,sosuga pararubulavirus
3635448,1,0,0,0,0,0,1,0,0,tioman pararubulavirus
4119854,1,0,0,0,0,0,1,0,0,tuhoko pararubulavirus 1
4119855,1,0,0,0,0,0,1,0,0,tuhoko pararubulavirus 2
4119856,1,0,0,0,0,0,1,0,0,tuhoko pararubulavirus 3
3436105,1,0,0,0,0,0,1,0,0,bovine respirovirus 3
3437808,1,0,0,0,0,0,1,0,0,human respirovirus 1
3436107,1,0,0,1,0,0,1,0,0,human respirovirus 3
3436078,1,0,0,1,0,0,1,0,0,murine respirovirus
27064426,1,0,0,0,0,0,1,0,0,porcine respirovirus 1
3942607,1,0,0,0,0,0,1,0,0,swine parainfluenza virus 3
3913068,1,0,0,0,0,0,1,0,0,tursiops truncatus parainfluenza virus 1
3436099,1,0,0,0,0,0,1,0,0,human rubulavirus 2
3436089,1,0,0,0,0,0,1,0,0,human rubulavirus 4
3436091,1,0,0,0,0,0,1,0,0,mammalian rubulavirus 5
3465473,1,0,0,0,0,0,1,0,0,mapuera rubulavirus
3436019,1,0,0,0,0,0,1,1,0,mumps rubulavirus
3717283,1,0,0,0,0,0,1,0,0,porcine parainfluenza virus
3483026,1,0,0,0,0,0,1,0,0,porcine rubulavirus
3512557,0,0,1,0,0,0,0,0,1,akabane orthobunyavirus
3531123,0,0,0,0,0,0,0,0,1,batai orthobunyavirus
3452222,0,0,1,0,0,0,0,0,1,bunyamwera orthobunyavirus
3452234,0,0,0,0,0,0,0,0,1,bwamba orthobunyavirus
3531109,0,0,0,0,0,0,0,0,1,cache valley orthobunyavirus
3452224,0,0,0,0,0,0,0,0,1,california encephalitis orthobunyavirus
3816996,0,0,0,0,0,0,0,0,1,calovo virus
23539124,0,0,0,0,0,0,0,0,1,capim orthobunyavirus
3663424,0,0,0,0,0,0,0,0,1,caraparu orthobunyavirus
22681423,0,0,0,0,0,0,0,0,1,catu orthobunyavirus
23539130,0,0,0,0,0,0,0,0,1,guajara orthobunyavirus
26329468,0,0,0,0,0,0,0,0,1,guama orthobunyavirus
3624523,0,0,0,0,0,0,0,0,1,jatobal orthobunyavirus
3764111,0,0,0,0,0,0,0,0,1,kaeng khoi orthobunyavirus
3801754,0,0,0,0,0,0,0,0,1,madrid orthobunyavirus
3531115,0,0,0,0,0,0,0,0,1,main drain orthobunyavirus
3632764,0,0,0,0,0,0,0,0,1,manzanilla orthobunyavirus
3750838,0,0,0,0,0,0,0,0,1,marituba orthobunyavirus
3663427,0,0,0,0,0,0,0,0,1,oriboca orthobunyavirus
26531988,0,0,0,0,0,0,0,0,1,oropouche orthobunyavirus
3632766,0,0,0,0,0,0,0,0,1,sathuperi orthobunyavirus
25865481,0,0,1,0,0,0,0,0,1,schmallenberg orthobunyavirus
3632773,0,0,0,0,0,0,0,0,1,shamonda orthobunyavirus
3632771,0,0,0,0,0,0,0,0,1,shuni orthobunyavirus
3452226,0,0,1,0,0,0,0,0,1,simbu orthobunyavirus
26303030,0,0,0,0,0,0,0,0,1,tataguine orthobunyavirus
3452238,0,0,0,0,0,0,0,0,1,tete orthobunyavirus
26532124,0,0,0,0,0,0,0,0,1,utive virus
3736787,0,0,0,0,0,0,0,0,1,wyeomyia orthobunyavirus
26532134,0,0,0,0,0,0,0,0,1,zungarococha virus
26302972,0,0,0,0,0,0,0,0,1,akhtuba virus
26302928,0,0,0,0,0,0,0,0,1,khurdun virus
26302896,0,0,0,0,0,0,0,0,1,rhinolophus pearsoni bunyavirus
26302892,0,0,0,0,0,0,0,0,1,sedlec virus
26531982,0,0,0,0,0,0,0,0,1,heartland banyangvirus
4015652,0,0,0,0,0,0,0,0,1,gouleako goukovirus
4194446,0,0,0,0,0,0,0,0,1,anhanga virus
4194430,0,0,0,0,0,0,0,0,1,arumowot virus
22681333,0,0,0,0,0,0,0,0,1,bhanja virus
4194414,0,0,0,0,0,0,0,0,1,bujaru phlebovirus
25924812,0,0,0,0,0,0,0,0,1,candiru phlebovirus
4022304,0,0,0,0,0,0,0,0,1,chagres virus
4022312,0,0,0,0,0,0,0,0,1,gabek forest virus
4022311,0,0,0,0,0,0,0,0,1,itaporanga virus
26532016,0,0,0,0,0,0,0,0,1,malsoor virus
3436426,0,0,0,0,0,0,0,0,1,punta toro phlebovirus
3436428,1,0,0,1,0,0,0,0,1,rift valley fever phlebovirus
4022315,0,0,0,0,0,0,0,0,1,rio grande virus
3676287,0,0,0,0,0,0,0,0,1,sandfly fever naples phlebovirus
3442101,0,0,0,0,0,0,0,0,1,sandfly fever sicilian virus
25865475,0,0,0,0,0,0,0,0,1,sfts phlebovirus
26532096,0,0,0,0,0,0,0,0,1,silverwater virus
3436434,0,0,0,0,0,0,0,0,1,uukuniemi phlebovirus
3457529,1,0,0,0,0,0,1,0,0,avian metapneumovirus
3635569,1,0,0,0,0,0,1,0,0,human metapneumovirus
3436161,1,0,0,0,0,0,1,0,0,bovine orthopneumovirus
3436169,1,0,0,0,0,0,1,0,0,human orthopneumovirus
3436193,1,0,0,0,0,0,1,0,0,murine orthopneumovirus
3442987,1,0,0,0,0,0,1,0,0,ovine respiratory syncytial virus
3437828,1,0,0,0,0,0,1,0,0,respiratory syncytial virus
27064464,1,0,0,0,0,0,1,0,0,swine pneumovirus
26747749,1,0,0,0,0,0,1,0,0,canine pneumovirus
3446981,0,0,0,0,0,0,0,0,1,adelaide river ephemerovirus
3774942,0,0,0,0,0,0,0,0,1,berrimah ephemerovirus
3436260,0,0,0,0,0,0,0,0,1,bovine fever ephemerovirus
3774943,0,0,0,0,0,0,0,0,1,kimberley ephemerovirus
27314316,0,0,0,0,0,0,0,0,1,koolpinyah ephemerovirus
27253452,0,0,0,0,0,0,0,0,1,landjia hapavirus
3670877,0,0,0,0,0,0,0,0,1,mossuril hapavirus
24562545,0,0,0,0,0,0,0,0,1,barur ledantevirus
27283494,0,0,0,0,0,0,0,0,1,fikirini ledantevirus
3830835,0,0,0,0,0,0,0,0,1,kern canyon ledantevirus
3830840,0,0,0,0,0,0,0,0,1,keuraliba ledantevirus
27310744,0,0,0,0,0,0,0,0,1,kumasi ledantevirus
3774956,0,0,0,0,0,0,0,0,1,le dantec ledantevirus
3830836,0,0,0,0,0,0,0,0,1,mount elgon bat ledantevirus
24575704,0,0,0,0,0,0,0,0,1,nishimuro ledantevirus
27515097,0,0,0,0,0,0,0,0,1,oita ledantevirus
3681667,1,0,0,0,0,0,0,0,0,aravan lyssavirus
3548822,1,0,0,0,0,0,0,0,0,australian bat lyssavirus
24639714,1,0,0,0,0,0,0,0,0,bokeloh bat lyssavirus
3457972,1,0,0,0,0,0,0,0,0,duvenhage lyssavirus
3490733,1,0,0,0,0,0,0,0,0,european bat 1 lyssavirus
3490735,1,0,0,0,0,0,0,0,0,european bat 2 lyssavirus
3457974,1,0,0,0,0,0,0,0,0,european bat lyssavirus
26205306,1,0,0,0,0,0,0,0,0,gannoruwa bat lyssavirus
26745593,1,0,0,0,0,0,0,0,0,ikoma lyssavirus
3715136,1,0,0,0,0,0,0,0,0,irkut lyssavirus
3704731,1,0,0,0,0,0,0,0,0,khujand lyssavirus
3457970,1,0,0,0,0,0,0,0,0,lagos bat lyssavirus
26205312,1,0,0,0,0,0,0,0,0,lleida bat lyssavirus
3437756,1,0,0,0,0,0,0,0,0,mokola lyssavirus
3436242,1,0,0,1,0,1,0,0,0,rabies lyssavirus
4100059,1,0,0,0,0,0,0,0,0,shimoni bat lyssavirus
26205250,1,0,0,0,0,0,0,0,0,bat rhabdovirus
4165656,1,0,0,0,0,0,0,0,1,bimbo virus
26745957,1,0,0,0,0,0,0,0,0,dolphin rhabdovirus
4165658,1,0,0,0,0,0,0,0,1,garba virus
3830838,1,0,0,0,0,0,0,0,1,kolongo virus
4165657,1,0,0,0,0,0,0,0,1,nasoule virus
4165654,1,0,0,0,0,0,0,0,1,ouango virus
3830834,1,0,0,0,0,0,0,0,1,sandjimba virus
27301514,1,0,0,0,0,0,0,0,1,sunguru virus
4113808,0,0,0,0,0,0,0,0,1,coastal plains tibrovirus
3774952,0,0,0,0,0,0,0,0,1,tibrogargan tibrovirus
4197210,0,0,0,0,0,0,0,0,1,klamath tupavirus
3436205,0,0,0,0,0,0,0,0,1,chandipura vesiculovirus
3436212,1,0,0,0,0,0,0,0,1,indiana vesiculovirus
3748785,0,0,0,0,0,0,0,0,1,isfahan vesiculovirus
3436218,1,0,0,0,0,0,0,0,1,new jersey vesiculovirus
3436209,0,0,0,0,0,0,0,0,1,piry vesiculovirus
3436211,1,0,0,0,0,0,0,0,1,vesicular stomatitis virus
3436857,1,0,1,0,1,1,0,0,0,avian leukosis virus
3436859,1,0,1,0,0,0,0,0,0,avian myeloblastosis virus
3436967,1,0,1,0,0,0,0,0,0,avian myeloblastosis-associated virus
3436961,1,0,1,0,0,0,0,0,0,avian retrovirus
3436877,1,0,1,0,0,0,0,0,0,avian sarcoma virus
3436969,1,0,1,0,0,0,0,0,0,lymphoproliferative disease virus
3436895,1,0,1,0,0,0,0,0,0,rous sarcoma virus
27743891,1,0,1,0,0,0,0,0,0,tasmanian devil retrovirus
27357253,0,0,1,1,0,1,0,0,0,desmodus rotundus endogenous retrovirus
3796036,1,0,0,1,0,1,0,0,0,human mammary tumor virus
3436687,1,0,0,1,0,1,0,0,0,jaagsiekte sheep retrovirus
3436844,1,0,0,1,0,1,0,0,0,mason-pfizer monkey virus
3436701,1,0,0,1,0,1,0,0,0,mouse mammary tumor virus
3510888,1,0,0,1,0,1,0,0,0,ovine enzootic nasal tumor virus
4094489,1,0,0,1,0,1,0,0,0,simian retrovirus 4
3816314,1,0,0,1,0,1,0,0,0,simian retrovirus 7
26205466,1,0,0,1,0,1,0,0,0,simian retrovirus 8
3436846,1,0,0,1,0,1,0,0,0,squirrel monkey retrovirus
3677281,1,0,1,1,0,0,0,0,0,bovine foamy virus
3436906,0,1,1,1,0,0,0,0,0,bovine leukemia virus
3774452,0,1,1,1,0,0,0,0,0,human t-lymphotropic virus 4
3665273,0,1,1,1,0,1,0,0,0,primate t-lymphotropic virus 1
3665274,0,1,1,1,0,1,0,0,0,primate t-lymphotropic virus 2
3665276,0,1,1,1,0,0,0,0,0,primate t-lymphotropic virus 3
3920881,0,1,1,1,0,0,0,0,0,simian t-cell lymphotropic virus 6
3483030,1,0,1,1,0,0,0,0,0,feline foamy virus
3667063,0,0,1,1,0,1,0,0,0,baboon endogenous virus
26205186,0,0,1,1,0,0,0,0,0,bat gammaretrovirus
26201250,1,0,1,1,0,1,0,1,0,duck infectious anemia virus
27760337,1,1,1,1,0,0,0,0,0,echidna erv
3436717,1,0,1,1,0,1,0,0,0,feline leukemia virus
3436824,0,0,1,1,0,0,0,0,0,gibbon ape leukemia virus
3436779,0,0,1,0,0,0,0,0,0,kirsten murine sarcoma virus
3843437,0,0,1,0,0,0,0,0,0,koala retrovirus
3436781,0,0,1,0,0,0,0,0,0,moloney murine sarcoma virus
3436743,1,0,1,1,0,1,0,0,0,murine leukemia virus
4242142,0,0,1,1,0,1,0,0,0,odocoileus hemionus endogenous retrovirus
3821375,0,0,1,0,0,0,0,0,0,porcine type-c oncovirus
3436507,1,0,1,1,0,0,0,0,0,reticuloendotheliosis virus
3436978,0,0,1,0,0,0,0,0,0,woolly monkey sarcoma virus
3436531,1,1,1,1,0,0,0,0,0,bovine immunodeficiency virus
3546353,1,1,1,1,0,1,1,1,0,brazilian caprine lentivirus
3436532,1,1,1,1,0,1,1,1,0,caprine arthritis encephalitis virus
3642667,1,1,0,1,0,0,0,0,0,caprine lentivirus
3436542,1,1,1,1,0,1,0,0,1,equine infectious anemia virus
3436558,1,1,1,1,0,1,0,0,0,feline immunodeficiency virus
3436564,0,1,1,1,0,0,0,0,0,human immunodeficiency virus 1
3436625,0,1,1,1,0,0,0,0,0,human immunodeficiency virus 2
3436538,1,1,1,1,0,1,1,1,0,ovine lentivirus
3719277,1,1,1,1,0,1,1,0,0,ovine progressive pneumonia virus
3437824,1,1,1,1,0,0,0,0,0,puma lentivirus
3436648,1,1,1,1,0,0,0,0,0,simian immunodeficiency virus
3491033,0,1,1,1,0,0,0,0,0,simian-human immunodeficiency virus
3436677,1,1,1,1,0,1,1,0,0,visna-maedi virus
27786492,0,0,1,1,0,0,0,0,0,eidolon helvum lung retrovirus 1
27786494,0,0,1,1,0,0,0,0,0,eidolon helvum throat retrovirus 1
3436809,0,0,1,1,0,1,0,0,0,human endogenous retrovirus
27308710,0,0,1,1,0,0,0,0,0,melomys burtoni retrovirus
3436982,0,0,1,1,0,0,0,0,0,myeloproliferative leukemia virus
3600692,0,0,1,0,0,0,0,0,0,simian retrovirus 5
3577019,0,0,1,0,0,0,0,0,0,simian retrovirus 6
24576764,0,0,1,0,0,0,0,0,0,simian retrovirus y
3925361,0,0,1,1,0,0,0,0,0,simian t-cell lymphotropic virus 5
3792643,1,0,1,1,0,0,0,0,0,african green monkey simian foamy virus
3793032,1,0,1,1,0,0,0,0,0,macaque simian foamy virus
3436513,1,0,1,1,0,0,0,0,0,simian foamy virus
3437784,0,1,1,1,0,0,0,0,0,duck hepatitis b virus
3442107,0,1,1,1,0,0,0,0,0,heron hepatitis b virus
26201238,0,1,1,1,0,0,0,0,0,parrot hepatitis b virus
26205190,0,1,1,1,0,0,0,0,0,bat hepatitis virus
3434880,0,1,1,1,0,0,0,0,0,ground squirrel hepatitis virus
3434882,0,1,1,1,0,0,0,0,0,hepatitis b virus
27304566,0,1,1,1,0,0,0,0,0,roundleaf bat hepatitis b virus
27792520,0,1,1,1,0,0,0,0,0,tent-making bat hepatitis b virus
3452164,0,1,1,1,0,0,0,0,0,woodchuck hepatitis virus
3509107,0,1,1,1,0,0,0,0,0,woolly monkey hepatitis b virus
2169997,1,0,0,1,0,0,1,1,0,souris mammarenavirus
2169996,1,0,0,1,0,0,1,1,0,serra do navio mammarenavirus
3469114,1,0,0,1,0,0,1,1,0,paraguayan mammarenavirus
27586130,1,0,0,1,0,0,1,1,0,solwezi mammarenavirus
3678786,1,0,0,1,0,0,1,1,0,cupixi mammarenavirus
3486441,1,0,0,1,0,0,1,1,0,ippy mammarenavirus
3469110,1,0,0,1,0,0,1,1,0,flexal mammarenavirus
2050008,1,0,0,1,0,0,1,1,0,jerboa arenavirus
3479737,1,0,0,1,0,0,1,1,0,pampa virus
26752689,1,0,0,1,0,0,1,1,0,praomys arenavirus
24322795,1,0,0,1,0,0,1,1,0,black mesa virus
24322794,1,0,0,1,0,0,1,1,0,orogrande virus
4242121,1,0,0,1,0,0,1,1,0,menekre virus
3922446,1,0,0,1,0,0,1,1,0,dandenong virus
2499618,1,1,0,1,0,0,1,0,0,muarterivirus afrigant 
2499621,1,1,0,1,0,0,1,0,0,lambdaarterivirus afriporav
26205538,1,1,0,1,0,0,1,0,0,monkey arterivirus
2012620,1,1,0,1,0,0,1,0,0,olivier's shrew virus 2
2116538,1,1,0,1,0,0,1,0,0,olivier's shrew virus 3
26303112,1,1,0,1,0,0,1,0,0,rat arterivirus 2
26303114,1,1,0,1,0,0,1,0,0,rat arterivirus 3
26303108,1,1,0,1,0,0,1,0,0,rat arterivirus 4
2501969,1,1,0,1,0,0,1,0,0,etaarterivirus ugarco 1
2499685,1,1,0,1,0,0,1,0,0,betaarterivirus suid 2
3435823,1,1,0,1,0,0,1,0,0,betaarterivirus suid 1
2501948,1,1,0,1,0,0,1,0,0,iotaarterivirus kibreg 1
2501947,1,1,0,1,0,0,1,0,0,iotaarterivirus debrazmo
27682608,1,1,0,1,0,0,1,0,0,epsilonarterivirus safriver
2501964,1,1,0,1,0,0,1,0,0,epsilonarterivirus hemcep
2499932,1,1,0,1,0,0,1,0,0,zetaarterivirus ugarco 1
26201276,1,0,0,1,0,0,0,1,0,parrot bornavirus 6
3948504,1,0,0,0,1,1,0,0,0,recovirus a
1743398,1,0,0,0,1,1,0,1,0,hare calicivirus
24641378,1,0,0,0,1,1,0,0,0,california sea lion sapovirus 2
2171392,1,0,0,0,1,1,0,0,0,murine sapovirus
2161805,1,0,0,0,1,1,0,0,0,marmot sapovirus
1959930,1,0,0,0,1,1,0,0,0,bat sapovirus
3628277,1,0,0,0,1,1,0,0,0,mink enteric sapovirus
2592510,1,0,0,0,1,1,0,0,0,pink-eared duck calicivirus ii
2592509,1,0,0,0,1,1,0,0,0,pink-eared duck calicivirus i
2592487,1,0,0,0,1,1,0,0,0,grey teal calicivirus
2577071,1,0,0,0,1,1,0,0,0,bat calicvirus c2
2577070,1,0,0,0,1,1,0,0,0,bat calicvirus c1
2565394,1,0,0,0,1,1,0,0,0,ruddy turnstone calicivirus
2212776,1,0,0,0,1,1,0,0,0,shelduck calicivirus
2212769,1,0,0,0,1,1,0,0,0,ruddy turnstone calicivirus b
2212768,1,0,0,0,1,1,0,0,0,ruddy turnstone calicivirus a
2212758,1,0,0,0,1,1,0,0,0,duck calicivirus
2212749,1,0,0,0,1,1,0,0,0,avocet calicivirus
2184710,1,0,0,0,1,1,0,0,0,bat calicivirus a10
2050022,1,0,0,0,1,1,0,0,0,shrew calicivirus
26201202,1,0,0,0,1,1,0,0,0,goose calicivirus
1245560,1,0,0,0,1,1,0,0,0,wuharv calicivirus 1
3793688,1,0,0,0,1,1,0,0,0,swine enteric calicivirus
2161807,1,0,0,0,1,1,0,1,0,marmot norovirus
2108212,1,0,0,0,1,1,0,1,0,rhinolophus pusillus norovirus
2070151,1,0,0,0,1,1,0,1,0,california sea lion norovirus
26205654,1,0,0,0,1,1,0,1,0,primate norovirus
3628278,1,0,0,0,0,1,1,0,0,mink calicivirus   
2587462,1,0,0,0,0,1,1,0,0,san Miguel sea lion virus 12   
3882048,1,0,0,0,0,1,1,0,0,steller sea lion vesivirus   
2486204,0,0,1,0,1,1,0,0,0,bat associated circovirus
1868218,0,0,1,0,1,1,0,0,0,bat associated circovirus 1
2560338,0,0,1,0,1,1,0,0,0,bat associated circovirus 10
1868219,0,0,1,0,1,1,0,0,0,bat associated circovirus 2
1868220,0,0,1,0,1,1,0,0,0,bat associated circovirus 3
2003310,0,0,1,0,1,1,0,0,0,bat associated circovirus 5
2003311,0,0,1,0,1,1,0,0,0,bat associated circovirus 6
2003312,0,0,1,0,1,1,0,0,0,bat associated circovirus 7
2003313,0,0,1,0,1,1,0,0,0,bat associated circovirus 8
2169823,0,0,1,0,1,1,0,0,0,bat associated circovirus 9
2305270,0,0,1,0,1,1,0,0,0,bamboo rat circovirus
2598785,0,0,1,0,1,1,0,0,0,beaked whale circovirus
2495901,0,0,1,0,1,1,0,0,0,blue tit circovirus
1959759,0,0,1,0,1,1,0,0,0,chimpanzee associated circovirus 1
2016456,0,0,1,0,1,1,0,0,0,giant panda circovirus 1
2016457,0,0,1,0,1,1,0,0,0,giant panda circovirus 2
2016458,0,0,1,0,1,1,0,0,0,giant panda circovirus 3
2016459,0,0,1,0,1,1,0,0,0,giant panda circovirus 4
1959761,0,0,1,0,1,1,0,0,0,human associated circovirus 1
1959842,0,0,1,0,1,1,0,0,0,molossus molossus circovirus 1
1959843,0,0,1,0,1,1,0,0,0,molossus molossus circovirus 2
1959844,0,0,1,0,1,1,0,0,0,molossus molossus circovirus 3
1959845,0,0,1,0,1,1,0,0,0,molossus molossus circovirus 4
2171383,0,0,1,0,1,1,0,0,0,murine circovirus
1868221,0,0,1,0,1,1,0,0,0,porcine circovirus 3
2529490,0,0,1,0,1,1,0,0,0,tasmanian devil-associated circovirus 1
4097579,0,0,1,0,1,1,0,0,0,circovirus ng3
4097580,0,0,1,0,1,1,0,0,0,circovirus ng1
27298644,0,0,1,0,1,1,0,0,0,mink circovirus
2050928,0,0,0,0,1,1,0,0,0,bat associated cyclovirus 1
1987735,0,0,0,0,1,1,0,0,0,bat associated cyclovirus 10
1987736,0,0,0,0,1,1,0,0,0,bat associated cyclovirus 11
1987737,0,0,0,0,1,1,0,0,0,bat associated cyclovirus 12
1987738,0,0,0,0,1,1,0,0,0,bat associated cyclovirus 13
2050585,0,0,0,0,1,1,0,0,0,bat associated cyclovirus 2
2050586,0,0,0,0,1,1,0,0,0,bat associated cyclovirus 3
2050587,0,0,0,0,1,1,0,0,0,bat associated cyclovirus 4
2050925,0,0,0,0,1,1,0,0,0,bat associated cyclovirus 5
1987731,0,0,0,0,1,1,0,0,0,bat associated cyclovirus 6
1987732,0,0,0,0,1,1,0,0,0,bat associated cyclovirus 7
1987733,0,0,0,0,1,1,0,0,0,bat associated cyclovirus 8
1987734,0,0,0,0,1,1,0,0,0,bat associated cyclovirus 9
2169485,0,0,0,0,1,1,0,0,0,bat cyclovirus
2050927,0,0,0,0,1,1,0,0,0,bovine associated cyclovirus 1
26745719,0,0,0,0,1,1,0,0,0,bovine cyclovirus
1455631,0,0,0,0,1,1,0,0,0,capra hircus cyclovirus
2109364,0,0,0,0,1,1,0,0,0,chicken associated cyclovirus
2050596,0,0,0,0,1,1,0,0,0,chicken associated cyclovirus 1
2109365,0,0,0,0,1,1,0,0,0,chicken associated cyclovirus 2
26201214,0,0,0,0,1,1,0,0,0,chicken cyclovirus
2051672,0,0,0,0,1,1,0,0,0,chimpanzee associated cyclovirus 1
26205622,0,0,0,0,1,1,0,0,0,chimpanzee cyclovirus
2006585,0,0,0,0,1,1,0,0,0,duck associated cyclovirus 1
2050926,0,0,0,0,1,1,0,0,0,goat associated cyclovirus 1
2038719,0,0,0,0,1,1,0,0,0,human associated cyclovirus 1
2038728,0,0,0,0,1,1,0,0,0,human associated cyclovirus 10
2169855,0,0,0,0,1,1,0,0,0,human associated cyclovirus 12
2038720,0,0,0,0,1,1,0,0,0,human associated cyclovirus 2
2038721,0,0,0,0,1,1,0,0,0,human associated cyclovirus 3
2038722,0,0,0,0,1,1,0,0,0,human associated cyclovirus 4
2038723,0,0,0,0,1,1,0,0,0,human associated cyclovirus 5
2038724,0,0,0,0,1,1,0,0,0,human associated cyclovirus 6
2038725,0,0,0,0,1,1,0,0,0,human associated cyclovirus 7
2038727,0,0,0,0,1,1,0,0,0,human associated cyclovirus 9
1455626,0,0,0,0,1,1,0,0,0,human cyclovirus
2169856,0,0,0,0,1,1,0,0,0,mouse associated cyclovirus 1
1908802,0,0,0,0,1,1,0,0,0,mouse cyclovirus
1987744,0,0,0,0,1,1,0,0,0,squirrel associated cyclovirus 1
1455628,0,0,0,0,1,1,0,0,0,sus scrofa cyclovirus
1455627,0,0,0,0,1,1,0,0,0,tadarida brasiliensis cyclovirus
2555873,1,0,0,1,0,0,1,1,0,xuan son mobatvirus
26205102,1,0,0,1,0,0,1,1,0,laibin mobatvirus
3911294,1,0,0,1,0,0,1,1,0,fusong orthohantavirus
26302820,1,0,0,1,0,0,1,1,0,dabieshan orthohantavirus
3633082,1,0,0,1,0,0,1,1,0,saaremaa hantavirus
26205318,1,0,0,1,0,0,1,1,0,luxi orthohantavirus
26205320,1,0,0,1,0,0,1,1,0,maporal orthohantavirus
22681635,1,0,0,1,0,0,1,1,0,monongahela hantavirus
2050012,1,0,0,1,0,0,1,1,0,jerboa hantavirus
2560807,1,0,0,1,0,0,1,1,0,tigray orthohantavirus
3665369,0,0,0,0,0,0,0,0,1,nairobi sheep disease orthonairovirus
26531970,0,0,0,0,0,0,0,0,1,geran virus
26531976,0,0,0,0,0,0,0,0,1,gossas virus
26532058,0,0,0,0,0,0,0,0,1,paramushir virus
1971396,0,0,0,0,0,0,0,0,1,grotenhout virus
22682669,0,0,0,0,0,0,0,0,1,chim orthonairovirus
26531918,0,0,0,0,0,0,0,0,1,artashat orthonairovirus
3665370,0,0,0,0,0,0,0,0,1,sakhalin orthonairovirus
3713726,0,0,0,0,0,0,0,0,1,qalyub orthonairovirus
1980525,0,0,0,0,0,0,0,0,1,keterah orthonairovirus
3713723,0,0,0,0,0,0,0,0,1,hughes orthonairovirus
3436444,0,0,0,0,0,0,0,0,1,hazara orthonairovirus
26531934,0,0,0,0,0,0,0,0,1,burana orthonairovirus
2059308,0,0,0,0,0,0,0,0,1,vinegar hill virus
3452442,0,0,0,0,0,0,0,0,1,jamestown canyon orthobunyavirus
2576440,1,0,0,0,0,1,0,0,1,kedah fatal kidney syndrome virus
3436421,0,0,0,0,0,0,0,0,1,aino orthobunyavirus
2304618,0,0,0,0,0,0,0,0,1,balagodu virus
3736782,0,0,0,0,0,0,0,0,1,fort sherman orthobunyavirus
26531938,0,0,0,0,0,0,0,0,1,calchaqui virus
22681081,0,0,0,0,0,0,0,0,1,gan gan virus
26532112,0,0,0,0,0,0,0,0,1,tapirape virus
2544873,0,0,0,0,0,0,0,0,1,ness ziona virus
2219998,0,0,0,0,0,0,0,0,1,ntwetwe virus
26532114,0,0,0,0,0,0,0,0,1,tofla virus
23539140,0,0,0,0,0,0,0,0,1,thimiri orthobunyavirus
26532122,0,0,0,0,0,0,0,0,1,utinga orthobunyavirus
3736784,0,0,0,0,0,0,0,0,1,tensaw orthobunyavirus
4016918,0,0,0,0,0,0,0,0,1,tacaiuma orthobunyavirus
3452446,0,0,0,0,0,0,0,0,1,keystone orthobunyavirus
3632774,0,0,0,0,0,0,0,0,1,peaton orthobunyavirus
3632775,0,0,0,0,0,0,0,0,1,sango orthobunyavirus
3531121,0,0,0,0,0,0,0,0,1,guaroa orthobunyavirus
23539128,0,0,0,0,0,0,0,0,1,gamboa orthobunyavirus
3736797,0,0,0,0,0,0,0,0,1,potosi orthobunyavirus
3736778,0,0,0,0,0,0,0,0,1,ilesha orthobunyavirus
3632770,0,0,0,0,0,0,0,0,1,mermet orthobunyavirus
