"species","fam_links","VirusFamily","association","status","new_links","gen","fam","clade","MSW3_sciName_matched","tip"
"Rhinolophus rouxii","Rhinolophus rouxii-nyamiviridae","nyamiviridae",NA,0,"Rhinolophus rouxii-nyamiviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_rouxii","Rhinolophus_rouxii"
"Rhinolophus rouxii","Rhinolophus rouxii-orthoherpesviridae","orthoherpesviridae",NA,0,"Rhinolophus rouxii-orthoherpesviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_rouxii","Rhinolophus_rouxii"
"Rhinolophus rouxii","Rhinolophus rouxii-orthomyxoviridae","orthomyxoviridae",NA,0,"Rhinolophus rouxii-orthomyxoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_rouxii","Rhinolophus_rouxii"
"Rhinolophus rouxii","Rhinolophus rouxii-papillomaviridae","papillomaviridae",NA,0,"Rhinolophus rouxii-papillomaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_rouxii","Rhinolophus_rouxii"
"Rhinolophus rouxii","Rhinolophus rouxii-paramyxoviridae","paramyxoviridae",NA,0,"Rhinolophus rouxii-paramyxoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_rouxii","Rhinolophus_rouxii"
"Rhinolophus rouxii","Rhinolophus rouxii-partitiviridae","partitiviridae",NA,0,"Rhinolophus rouxii-partitiviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_rouxii","Rhinolophus_rouxii"
"Rhinolophus rouxii","Rhinolophus rouxii-parvoviridae","parvoviridae",NA,0,"Rhinolophus rouxii-parvoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_rouxii","Rhinolophus_rouxii"
"Rhinolophus rouxii","Rhinolophus rouxii-peribunyaviridae","peribunyaviridae",NA,0,"Rhinolophus rouxii-peribunyaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_rouxii","Rhinolophus_rouxii"
"Rhinolophus rouxii","Rhinolophus rouxii-phenuiviridae","phenuiviridae",NA,0,"Rhinolophus rouxii-phenuiviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_rouxii","Rhinolophus_rouxii"
"Rhinolophus rouxii","Rhinolophus rouxii-picobirnaviridae","picobirnaviridae",NA,0,"Rhinolophus rouxii-picobirnaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_rouxii","Rhinolophus_rouxii"
"Rhinolophus rouxii","Rhinolophus rouxii-picornaviridae","picornaviridae",NA,0,"Rhinolophus rouxii-picornaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_rouxii","Rhinolophus_rouxii"
"Rhinolophus rouxii","Rhinolophus rouxii-polyomaviridae","polyomaviridae",NA,0,"Rhinolophus rouxii-polyomaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_rouxii","Rhinolophus_rouxii"
"Rhinolophus rouxii","Rhinolophus rouxii-poxviridae","poxviridae",NA,0,"Rhinolophus rouxii-poxviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_rouxii","Rhinolophus_rouxii"
"Rhinolophus rouxii","Rhinolophus rouxii-qinviridae","qinviridae",NA,0,"Rhinolophus rouxii-qinviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_rouxii","Rhinolophus_rouxii"
"Rhinolophus rouxii","Rhinolophus rouxii-retroviridae","retroviridae",NA,0,"Rhinolophus rouxii-retroviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_rouxii","Rhinolophus_rouxii"
"Rhinolophus rouxii","Rhinolophus rouxii-rhabdoviridae","rhabdoviridae",NA,0,"Rhinolophus rouxii-rhabdoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_rouxii","Rhinolophus_rouxii"
"Rhinolophus rouxii","Rhinolophus rouxii-sedoreoviridae","sedoreoviridae",NA,0,"Rhinolophus rouxii-sedoreoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_rouxii","Rhinolophus_rouxii"
"Rhinolophus rouxii","Rhinolophus rouxii-smacoviridae","smacoviridae",NA,0,"Rhinolophus rouxii-smacoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_rouxii","Rhinolophus_rouxii"
"Rhinolophus rouxii","Rhinolophus rouxii-spinareoviridae","spinareoviridae",NA,0,"Rhinolophus rouxii-spinareoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_rouxii","Rhinolophus_rouxii"
"Rhinolophus rouxii","Rhinolophus rouxii-togaviridae","togaviridae",NA,0,"Rhinolophus rouxii-togaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_rouxii","Rhinolophus_rouxii"
"Rhinolophus rouxii","Rhinolophus rouxii-totiviridae","totiviridae",NA,0,"Rhinolophus rouxii-totiviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_rouxii","Rhinolophus_rouxii"
"Rhinolophus rouxii","Rhinolophus rouxii-tymoviridae","tymoviridae",NA,0,"Rhinolophus rouxii-tymoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_rouxii","Rhinolophus_rouxii"
"Rhinolophus shameli","Rhinolophus shameli-adamaviridae","adamaviridae",NA,0,"Rhinolophus shameli-adamaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-adenoviridae","adenoviridae",NA,0,"Rhinolophus shameli-adenoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-adintoviridae","adintoviridae",NA,0,"Rhinolophus shameli-adintoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-anelloviridae","anelloviridae",NA,0,"Rhinolophus shameli-anelloviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-arenaviridae","arenaviridae",NA,0,"Rhinolophus shameli-arenaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-artoviridae","artoviridae",NA,0,"Rhinolophus shameli-artoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-astroviridae","astroviridae",1,1,"Rhinolophus shameli-astroviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-birnaviridae","birnaviridae",NA,0,"Rhinolophus shameli-birnaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-bornaviridae","bornaviridae",NA,0,"Rhinolophus shameli-bornaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-botourmiaviridae","botourmiaviridae",NA,0,"Rhinolophus shameli-botourmiaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-caliciviridae","caliciviridae",NA,0,"Rhinolophus shameli-caliciviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-chuviridae","chuviridae",NA,0,"Rhinolophus shameli-chuviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-circoviridae","circoviridae",NA,0,"Rhinolophus shameli-circoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-coronaviridae","coronaviridae",1,1,"Rhinolophus shameli-coronaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-filoviridae","filoviridae",NA,0,"Rhinolophus shameli-filoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-flaviviridae","flaviviridae",NA,0,"Rhinolophus shameli-flaviviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-geminiviridae","geminiviridae",NA,0,"Rhinolophus shameli-geminiviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-genomoviridae","genomoviridae",NA,0,"Rhinolophus shameli-genomoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-hantaviridae","hantaviridae",NA,0,"Rhinolophus shameli-hantaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-hepadnaviridae","hepadnaviridae",NA,0,"Rhinolophus shameli-hepadnaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-hepeviridae","hepeviridae",NA,0,"Rhinolophus shameli-hepeviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-kolmioviridae","kolmioviridae",NA,0,"Rhinolophus shameli-kolmioviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-mahapunaviridae","mahapunaviridae",NA,0,"Rhinolophus shameli-mahapunaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-matonaviridae","matonaviridae",NA,0,"Rhinolophus shameli-matonaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-nairoviridae","nairoviridae",NA,0,"Rhinolophus shameli-nairoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-nodaviridae","nodaviridae",NA,0,"Rhinolophus shameli-nodaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-nyamiviridae","nyamiviridae",NA,0,"Rhinolophus shameli-nyamiviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-orthoherpesviridae","orthoherpesviridae",NA,0,"Rhinolophus shameli-orthoherpesviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-orthomyxoviridae","orthomyxoviridae",NA,0,"Rhinolophus shameli-orthomyxoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-papillomaviridae","papillomaviridae",NA,0,"Rhinolophus shameli-papillomaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-paramyxoviridae","paramyxoviridae",NA,0,"Rhinolophus shameli-paramyxoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-partitiviridae","partitiviridae",NA,0,"Rhinolophus shameli-partitiviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-parvoviridae","parvoviridae",NA,0,"Rhinolophus shameli-parvoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-peribunyaviridae","peribunyaviridae",NA,0,"Rhinolophus shameli-peribunyaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-phenuiviridae","phenuiviridae",NA,0,"Rhinolophus shameli-phenuiviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-picobirnaviridae","picobirnaviridae",NA,0,"Rhinolophus shameli-picobirnaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-picornaviridae","picornaviridae",NA,0,"Rhinolophus shameli-picornaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-polyomaviridae","polyomaviridae",NA,0,"Rhinolophus shameli-polyomaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-poxviridae","poxviridae",NA,0,"Rhinolophus shameli-poxviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-qinviridae","qinviridae",NA,0,"Rhinolophus shameli-qinviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-retroviridae","retroviridae",NA,0,"Rhinolophus shameli-retroviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-rhabdoviridae","rhabdoviridae",NA,0,"Rhinolophus shameli-rhabdoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-sedoreoviridae","sedoreoviridae",NA,0,"Rhinolophus shameli-sedoreoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-smacoviridae","smacoviridae",NA,0,"Rhinolophus shameli-smacoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-spinareoviridae","spinareoviridae",NA,0,"Rhinolophus shameli-spinareoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-togaviridae","togaviridae",NA,0,"Rhinolophus shameli-togaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-totiviridae","totiviridae",NA,0,"Rhinolophus shameli-totiviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus shameli","Rhinolophus shameli-tymoviridae","tymoviridae",NA,0,"Rhinolophus shameli-tymoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_shameli","Rhinolophus_shameli"
"Rhinolophus siamensis","Rhinolophus siamensis-adamaviridae","adamaviridae",NA,0,"Rhinolophus siamensis-adamaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-adenoviridae","adenoviridae",NA,0,"Rhinolophus siamensis-adenoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-adintoviridae","adintoviridae",NA,0,"Rhinolophus siamensis-adintoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-anelloviridae","anelloviridae",NA,0,"Rhinolophus siamensis-anelloviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-arenaviridae","arenaviridae",NA,0,"Rhinolophus siamensis-arenaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-artoviridae","artoviridae",NA,0,"Rhinolophus siamensis-artoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-astroviridae","astroviridae",NA,0,"Rhinolophus siamensis-astroviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-birnaviridae","birnaviridae",NA,0,"Rhinolophus siamensis-birnaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-bornaviridae","bornaviridae",NA,0,"Rhinolophus siamensis-bornaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-botourmiaviridae","botourmiaviridae",NA,0,"Rhinolophus siamensis-botourmiaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-caliciviridae","caliciviridae",NA,0,"Rhinolophus siamensis-caliciviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-chuviridae","chuviridae",NA,0,"Rhinolophus siamensis-chuviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-circoviridae","circoviridae",NA,0,"Rhinolophus siamensis-circoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-coronaviridae","coronaviridae",1,1,"Rhinolophus siamensis-coronaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-filoviridae","filoviridae",NA,0,"Rhinolophus siamensis-filoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-flaviviridae","flaviviridae",NA,0,"Rhinolophus siamensis-flaviviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-geminiviridae","geminiviridae",NA,0,"Rhinolophus siamensis-geminiviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-genomoviridae","genomoviridae",NA,0,"Rhinolophus siamensis-genomoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-hantaviridae","hantaviridae",NA,0,"Rhinolophus siamensis-hantaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-hepadnaviridae","hepadnaviridae",NA,0,"Rhinolophus siamensis-hepadnaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-hepeviridae","hepeviridae",NA,0,"Rhinolophus siamensis-hepeviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-kolmioviridae","kolmioviridae",NA,0,"Rhinolophus siamensis-kolmioviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-mahapunaviridae","mahapunaviridae",NA,0,"Rhinolophus siamensis-mahapunaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-matonaviridae","matonaviridae",NA,0,"Rhinolophus siamensis-matonaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-nairoviridae","nairoviridae",NA,0,"Rhinolophus siamensis-nairoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-nodaviridae","nodaviridae",NA,0,"Rhinolophus siamensis-nodaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-nyamiviridae","nyamiviridae",NA,0,"Rhinolophus siamensis-nyamiviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-orthoherpesviridae","orthoherpesviridae",NA,0,"Rhinolophus siamensis-orthoherpesviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-orthomyxoviridae","orthomyxoviridae",NA,0,"Rhinolophus siamensis-orthomyxoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-papillomaviridae","papillomaviridae",NA,0,"Rhinolophus siamensis-papillomaviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-paramyxoviridae","paramyxoviridae",NA,0,"Rhinolophus siamensis-paramyxoviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
"Rhinolophus siamensis","Rhinolophus siamensis-partitiviridae","partitiviridae",NA,0,"Rhinolophus siamensis-partitiviridae","Rhinolophus","RHINOLOPHIDAE","Yinpterochiroptera","Rhinolophus_siamensis","Rhinolophus_siamensis"
